price,lot_area,living_area,num_floors,num_bedrooms,num_bathrooms,waterfront,year_built,year_renovated
245000,4268,1700,2.0,4,2.5,0,2000,0
355500,5540,2600,2.0,3,2.5,0,2004,0
395000,5000,1460,1.0,3,1.0,0,1934,1960
324900,7280,2010,2.0,4,2.25,0,1988,0
660000,5750,1320,1.5,3,1.75,0,1918,0
570000,20189,3150,2.0,3,2.5,0,1990,0
552321,8469,1960,2.0,3,2.5,0,1984,0
1100000,11900,2050,1.0,2,1.75,0,1950,0
237000,9216,1800,1.0,3,1.5,0,1950,0
402000,5600,1210,1.5,2,1.0,0,1922,0
470000,39165,1830,1.0,3,2.25,0,1963,0
395900,8706,1880,1.0,3,1.75,0,1927,0
442000,5535,860,1.0,2,1.75,0,1948,0
795000,16397,2890,2.0,4,2.75,0,1997,0
190500,10155,1390,1.0,3,2.0,0,1980,0
808000,7230,3340,2.0,4,2.75,0,1996,0
500000,6685,2040,2.0,4,2.5,0,1998,0
775000,15992,3010,2.0,4,2.75,0,1996,0
300000,8500,2110,1.0,5,1.75,0,1962,0
496000,8500,2110,1.0,5,1.75,0,1962,0
448000,6853,2510,2.0,4,2.5,0,2006,0
645000,11884,2770,1.0,2,2.25,0,1969,0
464600,5500,1120,1.5,3,1.75,0,1925,0
590000,2370,1530,2.0,3,1.0,0,1901,0
399000,3300,1800,2.0,3,2.5,0,2004,0
305000,6000,1030,1.0,2,1.0,0,1925,0
478000,6175,1210,1.0,3,1.75,0,1976,0
598800,32010,1090,1.0,1,1.0,0,1958,0
430000,7203,1790,1.0,4,2.25,0,1973,0
433000,5053,1550,1.0,4,1.5,0,1963,0
420000,20000,2400,1.0,4,2.75,0,1961,2015
585000,131790,2470,2.0,4,1.75,0,1937,0
255000,7395,1170,1.0,3,1.0,0,1969,0
305000,10125,1120,1.0,3,1.0,0,1961,0
396000,4420,1040,1.5,4,1.0,0,1944,0
347500,7350,2460,2.0,4,2.5,0,1989,0
900000,11468,3690,2.0,4,2.5,0,1987,0
425000,43332,1960,1.0,3,1.75,0,1982,0
429000,15124,1920,2.0,3,2.5,0,1995,0
540000,3135,1670,2.0,3,2.25,0,2002,0
324950,9750,1340,1.0,3,2.0,0,1974,0
1049000,3357,2610,2.0,3,2.25,0,1926,0
221000,7200,1540,1.0,4,1.75,0,1966,0
405000,7201,1640,1.0,3,2.0,0,1948,0
1150000,15120,2100,1.0,3,2.5,0,1953,0
588000,7245,1930,1.0,4,1.75,0,1972,0
234950,10850,1430,1.0,3,2.0,0,1994,0
580000,4995,2430,1.5,4,1.5,0,1928,0
637000,7240,2460,1.0,5,3.0,0,1991,0
704000,6973,2490,1.0,4,2.25,0,1953,0
210000,9750,880,1.0,2,1.0,0,1938,0
772000,3750,2110,2.0,4,2.5,0,2000,0
763000,4388,1850,2.0,4,1.75,0,1941,0
213500,7713,2060,1.5,2,1.5,0,1930,0
255000,9367,1360,1.0,2,1.0,0,1924,0
423500,10490,2000,1.0,3,2.0,0,1978,0
520000,18483,1810,1.0,3,1.5,0,1954,0
550000,14400,2230,1.0,3,2.75,0,1977,0
795000,7517,1820,1.0,3,2.75,0,1997,0
495000,2811,2740,2.0,4,3.0,0,2003,0
455000,6558,2710,2.0,4,2.5,0,1997,0
85000,9753,910,1.0,2,1.0,0,1947,0
239000,10585,1980,1.5,4,2.0,0,1924,0
184900,10080,1040,1.0,3,1.0,0,1959,0
386000,8560,2810,1.0,4,2.25,0,1979,0
415000,5962,2000,2.0,4,2.5,0,1999,0
387000,6372,1530,1.0,3,1.0,0,1962,0
2140000,7128,5110,2.5,6,4.0,0,1906,0
685000,16197,3133,2.0,4,2.25,0,1965,2010
340000,32710,2020,1.0,4,2.5,0,1941,0
422000,4000,750,1.0,2,1.0,0,1926,0
442000,39932,1980,2.0,3,2.5,0,1994,0
280000,6250,1200,1.0,3,1.0,0,1943,0
1150000,8921,3580,2.0,5,2.5,0,2000,0
279000,11618,2010,2.0,3,2.5,0,1990,0
569000,3884,1730,1.0,4,2.0,0,1924,0
1355000,13703,5960,2.0,5,3.5,0,1984,0
209950,5080,860,1.0,2,1.0,0,1960,0
468000,7697,1370,1.0,3,1.5,0,1939,0
237100,9603,1360,1.0,3,1.75,0,1963,0
336000,8169,2530,2.0,4,2.5,0,1993,0
500000,3813,1680,2.0,4,2.0,0,1900,0
290000,6860,1580,2.0,3,2.5,0,1995,0
1185000,8342,3890,2.0,7,3.5,0,1968,0
365000,4168,1600,1.5,5,2.0,0,1927,0
146300,9668,1200,1.0,3,1.0,0,1975,0
554000,10780,1760,1.0,3,1.75,0,1977,0
424000,7700,1670,1.0,3,2.0,0,1972,0
1348000,9827,4640,2.0,4,3.5,0,2007,0
508500,6750,1800,1.5,4,1.5,0,1950,0
244500,8864,1210,1.0,3,1.75,0,1985,0
206000,1566,1280,2.0,2,2.5,0,2005,0
643500,7104,1650,2.0,3,2.0,0,1945,1986
372500,10523,1590,2.0,4,1.75,0,1922,0
630000,5000,1900,1.0,5,2.0,0,1957,0
418000,3608,1500,2.0,2,2.5,0,2005,0
425000,6688,2689,2.0,4,2.5,0,2006,0
800000,5500,3250,2.0,4,2.75,0,2007,0
208000,13438,960,1.0,2,1.0,0,1951,0
476000,9600,1650,1.0,3,1.75,0,1977,0
277500,5171,1690,2.0,3,2.5,0,2003,0
478000,36585,2790,1.0,3,1.75,0,1970,0
890000,4020,2310,3.0,4,2.75,0,1979,0
450000,1288,1790,3.0,3,3.5,0,2000,0
205000,8750,1230,1.0,3,1.0,0,1965,0
665000,2640,1620,1.5,3,2.0,0,1929,0
518000,12051,2440,1.0,4,2.75,0,1966,0
465000,7350,2100,2.0,4,2.25,0,1979,0
330000,7232,3040,2.0,3,2.5,0,2003,0
449400,5064,2490,2.0,4,3.0,0,2007,0
829000,10443,2690,1.0,3,2.75,0,2007,0
450000,9752,2190,1.0,4,1.75,0,1964,0
310000,9120,1490,1.0,3,1.75,0,1959,0
615000,45234,2530,2.0,3,2.25,0,1985,0
605000,4040,2060,1.0,3,2.0,0,1947,0
437500,35100,1970,2.0,3,2.25,0,1977,0
545000,4000,1400,1.5,3,1.75,0,1925,0
770000,35617,3680,1.0,3,2.5,0,1985,0
600000,13899,3000,2.0,5,2.25,0,1975,0
560000,5000,1440,2.0,3,1.0,0,1910,0
1920000,230868,7730,2.0,5,5.75,0,2004,0
457000,3348,1170,1.5,3,1.0,0,1924,0
585000,8640,1770,1.5,2,1.0,0,1949,0
560000,13374,1860,1.0,3,2.0,0,1985,0
345000,3008,770,1.0,2,1.0,0,1917,0
550000,17745,3820,2.0,4,3.5,0,1955,0
589950,8195,3190,2.0,4,2.5,0,2006,0
327000,13200,1320,1.0,3,1.5,0,1970,0
800000,31491,1730,2.0,2,2.25,1,1947,1988
150000,25000,1010,1.0,3,1.0,0,1966,0
425000,1182,1140,3.0,2,2.5,0,2007,0
350000,7030,860,1.0,3,1.0,0,1973,0
273000,10545,1540,2.0,3,1.75,0,1978,0
750000,9525,2160,1.0,4,2.25,0,1961,0
240000,9477,1450,1.0,3,1.5,0,1963,0
400000,9620,1830,1.0,3,1.75,0,1978,0
230000,6625,1630,1.0,3,1.5,0,1980,0
372000,8215,2500,2.0,4,2.5,0,1990,0
459500,4950,1470,1.0,3,1.75,0,1984,0
582000,19860,2380,2.0,3,2.5,0,1995,0
465000,7700,2170,1.0,4,2.5,0,1969,0
386000,7560,2120,1.0,3,2.0,0,1991,0
546000,3464,1530,2.0,3,2.5,0,1998,0
278000,9088,2710,1.0,3,1.75,0,1965,0
540000,8935,2860,2.0,3,2.5,0,2004,0
529000,90169,2800,2.0,4,1.75,0,1934,1985
554000,7104,1120,1.5,4,1.0,0,1946,0
210000,7210,1730,1.0,3,1.0,0,1963,0
225000,5408,1010,1.0,2,1.0,0,1926,0
561600,6624,2350,2.0,4,2.5,0,1990,0
300000,5682,2860,2.0,6,5.25,0,1978,0
1650000,9567,4285,2.0,4,3.5,0,1946,0
1017100,19290,4060,2.0,4,3.75,0,2002,0
150000,9612,1310,1.0,3,1.0,0,1962,0
400950,6250,2320,1.0,2,1.75,0,1948,0
620000,8101,2210,2.0,4,2.25,0,1985,0
449000,14141,2090,1.5,4,2.75,0,1941,0
630000,4025,2240,1.0,4,2.5,0,1926,2005
336000,7200,1180,1.0,2,1.0,0,1949,0
299950,31299,1560,1.0,4,1.75,0,1965,0
352500,7451,1970,1.0,4,2.0,0,1962,0
150000,12750,840,1.0,2,1.0,0,1925,0
175000,12750,840,1.0,2,1.0,0,1925,0
305000,10873,1830,1.0,3,2.0,0,1989,0
2574000,20424,4475,2.0,4,3.75,1,1999,0
607500,4700,1800,1.0,3,1.5,0,1941,0
505000,5040,1250,1.0,2,1.0,0,1920,0
280500,10179,2440,1.0,3,1.75,0,1962,0
610000,12283,2910,2.0,3,2.5,0,1993,0
381000,6895,3060,2.0,5,2.75,0,2003,0
482000,9600,2230,1.0,5,2.25,0,1978,0
379950,6900,1270,1.0,3,1.0,0,1977,0
2500000,19844,4300,2.0,4,4.5,0,1985,1999
425000,39189,1580,1.0,3,2.25,0,1992,0
580000,36465,2570,2.0,4,2.25,0,1980,0
605000,6510,860,1.0,2,1.0,0,1952,0
194000,1060,820,1.0,1,1.0,0,2007,0
546200,8579,2090,2.0,4,2.25,0,1987,0
1395000,16782,3560,2.0,4,3.5,0,2014,0
315000,9629,1860,1.0,3,1.75,0,1961,0
465000,8690,900,1.5,3,1.5,0,1941,0
330000,32251,1160,1.0,2,1.0,0,1963,2000
795000,7501,3100,2.0,4,2.75,0,1998,0
265000,9100,2300,1.0,4,2.25,0,1977,0
1300000,11857,3110,2.0,4,2.5,0,1990,0
126500,12212,1130,1.0,3,1.0,0,1942,0
760000,7901,2920,2.0,4,2.5,0,2004,0
540000,1569,1230,2.0,2,1.25,0,2009,0
446000,12687,2190,1.0,5,2.75,0,1978,0
170000,5600,850,1.0,1,0.75,0,1903,1994
379000,7420,1500,1.0,3,2.5,0,1972,0
1400000,5508,4620,2.5,9,4.0,0,1915,0
800000,7035,3150,2.0,4,2.75,0,2004,0
260000,10139,1300,1.0,3,1.0,0,1962,2007
820000,8000,3160,1.0,5,2.5,0,1960,0
449950,96703,2070,1.0,3,1.75,0,1999,0
392000,7125,1790,1.0,3,2.25,0,1974,0
465000,4636,1650,2.0,3,2.5,0,1999,0
449950,7312,2070,1.0,4,2.5,0,1977,0
520000,8841,1580,1.5,3,1.5,0,1923,0
546800,10000,2170,1.0,4,2.25,0,1975,0
825000,11925,2220,1.0,4,2.75,0,1953,1985
337000,11364,1440,1.0,3,1.75,0,1985,0
333000,6686,720,1.0,2,1.0,0,1942,0
380000,780,1120,2.0,2,2.0,0,2004,0
280000,8426,1970,2.0,3,2.5,0,1992,0
202000,9081,1420,1.0,3,1.5,0,1990,0
585000,4119,2250,2.0,4,2.5,0,2001,0
435000,9663,2630,1.0,4,2.0,0,1956,0
1200000,172497,4740,2.0,4,3.5,0,2003,0
364000,2574,1280,2.0,2,2.25,0,1992,0
300000,8280,1260,1.0,3,1.0,0,1946,0
558000,4601,1930,1.0,2,1.75,0,2006,0
199950,4800,1048,1.0,1,1.5,0,1942,0
515000,8400,1640,1.0,3,2.25,0,1962,0
590000,4950,2380,2.0,4,2.5,0,2004,0
813500,15520,2530,1.0,4,2.0,0,1964,0
725000,25870,2700,2.0,4,2.5,0,1992,0
490000,3600,2330,1.5,3,2.25,0,1971,0
277000,9612,2160,2.0,3,2.25,0,1994,0
325000,70800,1470,1.0,4,1.5,0,1976,0
649800,9827,2280,2.0,4,2.5,0,1995,0
425000,3200,1280,1.5,3,1.0,0,1903,0
460000,4650,850,1.0,2,1.0,0,1975,0
750000,81935,4610,2.0,3,3.25,0,1984,0
469000,11745,2690,1.0,5,2.5,0,1960,0
566000,5000,2440,1.0,4,1.75,0,1954,0
407500,10460,1930,2.0,3,2.5,0,1996,0
353500,8775,800,1.0,2,1.0,0,1942,0
524000,73151,2430,1.0,3,2.25,0,1974,0
264950,9656,1990,2.0,4,2.5,0,1994,0
547500,10355,2550,2.0,3,2.5,0,1990,0
264500,7087,1370,2.0,3,2.25,0,1993,0
507500,8118,2020,1.0,3,2.0,0,1963,0
560000,2198,1560,2.0,3,3.5,0,2006,0
995000,22529,5610,2.0,5,4.0,0,1996,0
835000,5120,3560,2.5,6,2.0,0,1900,0
440000,6290,2120,1.0,3,1.5,0,1949,0
1015000,5629,2920,1.0,3,2.5,0,1955,0
300000,7788,1340,1.0,2,1.0,0,1947,0
125000,4800,1230,1.5,3,1.0,0,1916,0
986000,5900,2840,2.0,4,3.5,0,1910,2008
315000,5650,2080,1.0,4,2.5,0,1950,0
320000,7007,2070,2.0,4,2.5,0,1996,0
972000,13797,4010,2.0,4,3.25,0,2003,0
760000,10000,2190,1.0,3,2.5,0,1957,0
265000,7264,1730,2.0,4,3.0,0,1920,0
355000,4558,1250,1.0,2,1.0,0,1948,0
300000,20812,1300,1.0,3,1.0,0,1927,0
474950,8347,2080,1.0,5,2.5,0,1975,0
470000,17180,2180,2.0,4,2.0,0,1977,0
437500,16393,1630,1.0,3,1.0,0,1969,0
520000,3825,1840,1.0,2,1.5,0,1928,0
237600,11584,1370,1.0,2,1.0,0,1950,0
162950,2784,950,1.0,2,1.0,0,1972,0
457000,6375,1690,1.0,3,1.75,0,1903,2002
635000,11000,1780,1.0,3,2.5,0,1980,0
735000,4120,2840,1.5,4,3.0,0,1931,0
910000,5150,2000,2.0,2,2.5,0,1992,0
346500,2048,1570,2.0,3,3.25,0,2006,0
655000,9517,2370,1.0,4,2.5,0,1984,0
425000,144619,1610,1.0,3,1.75,0,1977,0
137000,10125,1300,1.0,3,1.0,0,1959,0
557500,11056,2620,2.0,3,2.5,0,1988,0
415000,48787,3060,2.0,4,2.25,0,1992,0
830000,10192,2780,2.0,5,2.25,0,1978,0
949000,85643,4270,2.0,4,3.0,0,1991,0
420000,3963,1310,1.0,3,1.0,0,1986,0
353000,7500,1100,1.0,2,1.0,0,1951,0
560000,383328,1480,1.5,3,1.75,0,1980,0
445700,1180,1270,3.0,3,2.5,0,2001,0
226000,6459,1270,1.5,4,1.0,0,1918,0
358000,9870,890,1.0,3,1.0,0,1960,0
501000,8667,1480,1.0,3,1.75,0,1954,0
609000,23870,3240,1.0,4,2.5,0,1972,0
734950,47179,4280,2.0,4,3.25,0,2002,0
725000,12000,3210,1.0,5,2.5,0,1968,0
350500,7200,1870,1.0,3,2.25,0,1975,0
610000,3839,3990,1.0,5,2.5,0,1962,0
605125,5029,1160,1.0,2,1.0,0,1940,0
1388000,20384,2940,2.0,4,2.25,0,1970,0
550000,37264,1850,2.0,3,2.25,0,1981,0
335000,1202,1060,2.0,2,1.75,0,2003,0
397000,9165,1100,1.0,3,2.0,0,1969,0
240000,10299,1190,1.0,3,2.0,0,1994,0
240000,11118,1030,1.0,3,2.0,0,1970,0
262500,14373,1140,1.0,2,1.5,0,1949,1996
440000,5300,2260,1.0,3,1.5,0,1940,0
160000,3240,1140,1.5,3,1.0,0,1910,0
427000,4736,1860,1.5,4,1.0,0,1901,0
920000,10666,4080,2.0,4,3.5,0,2005,0
2300000,7100,3280,2.0,4,2.5,0,1911,1987
480000,35757,2870,2.0,4,2.5,0,1977,0
615000,11700,2300,1.0,4,1.75,0,1977,0
736500,4800,2230,1.5,3,2.0,0,1915,0
542500,1649,1920,2.5,3,2.5,0,2004,0
191000,5000,700,1.0,2,1.0,0,1952,0
730000,11975,2740,2.0,4,2.5,0,1991,0
1225000,5000,3440,2.0,5,2.25,0,1901,0
129000,15364,650,1.0,1,1.0,0,1967,0
284000,10018,1500,1.0,3,1.5,0,1957,0
645000,5978,2490,2.0,3,2.5,0,2003,0
218000,7600,1330,1.0,3,1.5,0,1968,0
675000,6875,3190,2.0,4,3.5,0,1999,0
575000,2910,1590,2.0,3,2.5,0,1984,0
225000,5720,830,1.0,2,1.0,0,1950,0
626000,5107,1810,2.0,3,2.25,0,1989,0
499950,20067,2910,2.0,4,2.5,0,2001,0
405000,13529,2180,1.0,4,1.75,0,1956,0
152500,3523,1090,1.0,3,1.0,0,1969,0
325000,6825,2160,2.0,4,2.5,0,1994,0
475300,10005,2110,1.0,3,1.0,0,1924,0
485000,7318,2180,1.0,3,1.75,0,1967,0
720000,2200,2100,2.0,3,2.5,0,1919,0
465000,6886,1410,1.0,3,1.75,0,1924,2013
489000,9072,1020,1.0,3,1.5,0,1930,0
3100000,23669,5090,2.0,5,5.25,0,2006,0
288000,7500,2090,1.0,3,2.25,0,1977,0
225000,9793,1350,1.0,3,1.75,0,1968,0
499000,11774,2650,1.0,3,1.75,0,1952,0
632000,36558,3520,2.0,5,3.0,0,1985,0
580000,4627,2040,2.0,3,2.5,0,1992,0
730000,5000,2340,2.0,4,1.5,0,1912,0
325000,7799,1770,2.0,4,2.25,0,1998,0
421000,8662,1100,1.0,3,1.75,0,1964,0
316000,4078,1490,2.0,3,2.5,0,1998,0
415000,4200,1460,1.0,2,1.0,0,1914,0
401000,2839,1350,2.0,3,2.25,0,2003,0
229950,12700,1030,1.0,3,0.75,0,1944,0
539950,9875,1820,1.0,3,1.75,0,1966,0
335000,5360,1170,1.0,3,2.0,0,1919,0
339000,3748,1450,2.0,3,2.5,0,2004,0
414950,8545,2200,1.0,4,1.75,0,1918,1982
650000,8976,1610,1.0,4,2.0,0,1966,0
445000,21883,2690,2.0,3,2.5,0,1994,0
295000,7800,1850,2.0,3,2.25,0,1974,0
975000,3600,2250,2.0,4,2.25,0,1912,1994
296500,10100,1580,1.0,3,1.5,0,1961,0
440000,56192,2030,1.0,4,2.75,0,1979,0
420000,10880,1890,1.0,5,1.5,0,1962,0
302000,9492,2140,2.0,3,2.5,0,1994,0
350000,7336,1770,1.0,4,1.75,0,1986,0
667000,478288,3320,1.5,3,1.75,0,1933,1982
645000,4218,1640,1.0,3,2.0,0,1941,0
430000,5400,1820,1.0,4,2.75,0,1988,0
413000,6000,1410,1.0,4,1.0,0,1925,0
420000,7300,1240,1.0,3,1.0,0,1968,0
495000,8050,1780,1.0,3,2.25,0,1979,0
2187730,13162,4240,2.0,4,4.5,0,2004,0
965000,17411,3570,2.0,4,2.5,0,1990,0
500000,5001,1900,1.0,4,2.5,0,2008,0
636100,6000,1010,1.5,3,1.0,0,1919,1977
720000,12648,2870,2.0,4,2.5,0,1986,0
298000,12825,1620,1.0,3,1.75,0,1962,0
409000,4000,1480,1.0,2,1.75,0,1925,0
370000,5706,2650,2.0,4,2.5,0,2005,0
230000,9000,1410,1.0,5,1.0,0,1967,0
290000,6685,1360,1.0,3,2.0,0,1952,0
420000,9840,2930,1.0,4,2.25,0,1977,0
917000,10891,3500,2.0,4,2.5,0,1995,0
957000,5000,3160,2.0,5,3.25,0,2005,0
482000,21485,1710,2.0,3,2.25,0,1989,0
488000,14734,2180,2.0,3,1.75,0,1990,0
760369,4712,2870,2.0,5,2.5,0,2014,0
170000,18540,1500,1.0,2,1.0,0,1950,0
625000,10021,2120,1.0,3,2.5,0,1976,0
357000,6750,1590,1.0,3,1.5,0,1976,0
583000,8276,1830,1.0,3,2.25,0,1989,0
173250,9097,1210,1.0,3,2.0,0,1954,0
414050,10331,1590,1.5,4,2.0,0,1956,0
400000,6150,1050,1.5,3,1.75,0,1928,0
537000,27003,1550,1.5,3,2.0,0,1982,0
465000,7500,2070,2.0,4,2.25,0,1977,0
425000,9682,1740,1.0,3,2.25,0,1969,0
445000,21780,1700,1.0,4,2.0,0,1940,0
179950,9000,1200,1.0,2,1.0,0,1958,0
275000,7230,1710,2.0,3,2.5,0,1996,0
190000,13493,1840,2.0,4,2.5,0,1994,0
385000,5520,1900,1.0,3,1.75,0,1982,0
303000,9583,2300,1.0,4,1.0,0,1928,0
165000,7503,970,1.0,3,1.0,0,1967,0
600000,5000,1270,1.0,2,2.0,0,1944,0
710000,65775,3130,2.0,3,2.25,0,1978,0
875000,21455,4230,2.0,5,3.25,0,1990,0
269950,9743,1480,2.0,3,2.5,0,1996,0
838000,42998,3310,2.0,4,2.5,0,2001,0
670500,6750,1590,1.0,4,2.0,0,1951,0
420000,9391,1690,1.0,4,1.5,0,1960,0
370000,161913,1690,1.0,3,1.5,0,1952,0
360000,7200,1500,1.0,3,1.75,0,1957,0
562500,8721,2320,2.0,4,2.5,0,1991,0
360500,11525,3300,1.0,3,2.5,0,1961,0
389999,1471,1445,2.0,3,2.25,0,2003,0
450000,13140,1890,1.0,4,3.0,0,1967,0
247500,8400,1760,1.0,4,2.0,0,1962,0
208000,6240,1050,1.0,3,1.0,0,1948,0
455000,7309,1980,2.0,3,2.5,0,1993,0
379400,7680,2120,1.0,4,1.75,0,1950,0
190000,40039,760,1.0,3,1.5,0,1906,0
326188,8800,1300,1.0,3,1.0,0,1977,0
168000,2174,1160,2.0,2,2.5,0,1998,0
314000,8990,2340,2.0,4,2.5,0,2003,0
630000,37277,2710,2.0,4,2.75,0,2000,0
550000,8957,1440,1.0,3,1.75,0,1957,0
530000,15086,1980,2.0,4,2.25,0,1981,0
637500,10685,1680,1.0,3,1.75,0,1966,0
400000,2815,1390,2.0,3,2.5,0,1999,0
700000,9825,3100,2.0,5,2.75,0,1950,1982
272000,8512,1680,2.0,3,2.5,0,1991,0
600000,6474,2710,2.0,4,2.5,0,2004,0
450600,7020,840,1.5,2,1.0,0,1943,0
550000,8095,2090,2.0,3,2.25,0,1988,0
225000,8407,1120,1.0,3,1.0,0,1987,0
132825,5200,1210,1.0,3,1.5,0,1969,0
219950,5200,1210,1.0,3,1.5,0,1969,0
580000,6000,1940,1.0,5,2.0,0,1945,0
568000,213008,1930,1.0,3,1.75,0,1980,0
406000,6017,1270,1.0,3,1.75,0,1990,0
469000,2400,1680,1.5,3,1.75,0,1929,0
415000,6045,2090,2.0,3,2.5,0,2000,0
390000,13991,1000,1.0,3,1.5,0,1956,0
251000,10125,1350,1.0,3,1.75,0,1967,0
750000,6750,3280,2.0,3,2.5,0,2001,0
845000,5071,2390,2.0,4,2.5,0,1988,0
350000,17640,1860,1.0,3,1.5,0,1966,0
322000,5864,1380,1.0,3,1.0,0,1944,0
664500,9210,3070,2.0,4,2.25,0,2010,0
988000,3800,2190,1.5,3,1.75,0,1923,0
625000,4000,1990,1.0,2,1.75,0,1952,0
675000,36478,930,1.0,2,1.0,0,1951,0
503000,9827,2070,1.0,3,1.75,0,1967,0
431000,10500,2170,1.0,4,2.25,0,1960,0
250000,10230,1910,1.0,3,1.75,0,1964,0
268500,4237,2100,2.0,4,2.5,0,2006,0
1070000,21400,3560,2.0,6,3.25,0,1952,0
295000,4539,2290,2.0,4,2.5,0,2001,0
780000,11782,2130,1.0,3,2.25,0,1977,0
354000,15817,2160,2.0,3,2.5,0,1999,0
305000,7250,860,1.0,2,1.0,0,1949,0
733000,4425,2880,2.0,5,2.75,0,2005,0
640000,11894,2100,1.0,4,2.75,0,1968,0
840000,9600,2360,1.0,4,2.5,0,1973,0
1475000,10300,3680,1.5,5,3.25,0,1927,0
525000,8100,1560,1.0,3,1.0,0,1952,0
625000,11180,1680,1.0,4,2.75,0,1966,0
350000,3600,1380,3.0,3,2.0,0,2015,0
650000,4160,2610,3.0,4,2.75,0,1910,0
435000,4000,870,1.0,2,1.0,0,1950,0
660000,9622,1210,1.0,3,1.0,0,1955,2009
350000,12877,1150,1.0,3,1.0,0,1970,0
435000,6000,3110,1.0,3,2.5,0,1967,0
375900,33740,2550,1.0,6,1.5,0,1958,0
272000,10500,2430,1.0,3,3.0,0,1983,0
233000,7800,1460,1.0,3,1.75,0,1979,0
500000,5750,1330,1.5,4,1.5,0,1915,0
540000,9322,2040,1.0,4,1.75,0,1977,0
712000,4094,2375,2.0,3,2.5,0,2002,0
425000,4504,2480,2.0,4,2.5,0,2005,0
242000,6099,1580,1.0,3,1.75,0,1944,0
515000,9629,2740,1.0,5,3.25,0,1977,0
415000,7700,1920,2.0,4,1.75,0,1970,0
375000,9600,2200,1.0,3,2.75,0,1977,0
182500,7194,910,1.0,3,1.0,0,1971,0
310000,10379,1860,1.0,3,1.5,0,1963,0
360000,6000,1510,1.0,3,1.75,0,1947,0
889000,9555,3920,2.0,4,3.5,0,2004,0
450500,3698,1330,1.0,2,1.0,0,1952,0
342000,3541,1964,2.0,4,2.25,0,2013,0
413000,3451,1520,1.0,3,2.0,0,1996,0
960000,15200,3720,2.0,5,4.0,0,2005,0
180000,9370,770,1.0,2,1.0,0,1947,0
770000,14910,3210,2.0,4,2.5,0,1995,0
224400,7200,1070,1.0,3,1.75,0,1994,0
280000,8861,1430,1.0,3,1.5,0,1956,0
500000,2575,1670,2.0,3,2.5,0,2000,0
153000,9000,710,1.0,2,1.0,0,1943,0
385000,4833,1920,1.0,3,2.25,0,1921,0
325000,5534,750,1.0,2,1.0,0,1947,0
315000,4191,2210,2.0,4,3.0,0,2004,0
294999,9760,1660,2.0,4,2.5,0,1994,0
175000,17003,1910,1.5,3,1.75,0,1963,0
299000,17003,1910,1.5,3,1.75,0,1963,0
146000,9750,780,1.0,2,1.0,0,1937,0
290000,10336,1650,1.0,3,2.25,0,1962,0
1776000,7800,3230,2.0,3,3.25,0,2005,0
367500,4800,810,1.0,2,1.0,0,1919,0
535000,15099,2750,2.0,4,2.5,0,1994,0
334999,13816,1650,2.0,3,2.5,0,1998,0
655000,5520,1960,1.0,3,1.75,0,1952,0
1298000,10125,2790,1.5,4,3.5,0,1985,0
480000,11200,2230,1.0,4,2.25,0,1977,0
465000,4720,1280,1.0,3,1.5,0,1941,0
297950,10800,1240,1.0,3,2.0,0,1967,2010
590000,3600,1860,1.5,3,2.0,0,1915,0
805000,6000,2410,1.0,4,2.75,0,1950,0
204250,7708,1960,1.0,3,2.25,0,1984,0
500000,4561,1710,2.0,3,2.25,0,1994,0
490000,12696,3480,1.0,4,2.5,0,1977,0
2500000,14850,3480,1.0,4,3.75,0,1951,2013
750000,69351,2960,2.0,3,2.5,1,1990,0
405000,20894,2670,2.0,4,2.5,0,2002,0
209995,7303,700,1.0,2,1.0,0,1953,0
680000,8399,2830,2.0,4,2.5,0,1998,0
355000,7740,1120,1.0,3,1.75,0,1948,0
280000,6600,1310,1.0,2,1.0,0,1942,0
385000,11500,1710,1.0,3,2.25,0,1978,0
505000,9778,2200,1.0,4,2.75,0,1962,0
429900,8897,3310,2.0,4,3.25,0,1991,0
560000,9874,2280,2.0,4,2.5,0,1989,0
231000,4875,1640,1.0,3,2.0,0,1977,0
135000,5217,750,1.0,2,1.0,0,1943,0
800000,4895,3520,1.0,4,3.0,0,1954,0
420000,8622,2720,2.0,3,2.5,0,2002,0
360000,9600,1660,1.0,3,1.0,0,1963,0
642000,8780,2560,2.0,4,2.5,0,1992,0
379950,5077,1080,1.0,3,2.0,0,1985,0
745000,11041,2050,1.5,3,1.75,0,1959,0
630000,3240,2670,1.5,4,2.0,0,1930,0
250000,7200,1730,2.0,3,2.5,0,1985,0
275000,9798,990,1.0,3,1.0,0,1968,0
435000,4290,3560,1.0,6,3.0,0,1957,0
175000,8174,700,1.0,2,1.0,0,1941,0
560000,3880,1880,1.5,4,1.75,0,1944,0
325000,9680,1870,1.0,4,2.25,0,1959,0
1185000,5568,2500,2.0,3,2.75,0,1905,0
399950,10431,2570,2.0,3,2.5,0,1989,0
752000,10382,2940,2.0,4,2.5,0,1991,0
1200000,43560,3930,2.0,4,3.5,0,2003,0
400000,11026,2150,1.0,4,1.5,0,1952,0
240000,6000,1330,1.0,3,2.0,0,1900,0
640000,4759,3220,2.0,5,2.5,0,2003,0
564450,6174,2710,2.0,3,2.5,0,1998,0
300000,82764,1630,1.0,3,1.5,0,1948,0
286000,4226,1680,2.0,3,2.5,0,2003,0
531800,5344,1930,2.0,3,2.5,0,2004,0
502000,10943,2140,1.0,4,2.25,0,1977,0
